score,mandatory_review,role_category,company,title,location,location_priority,years_min,years_max,is_internship,resume_to_use,ats_score,tailored,resume_file,source,ats,final_url,url
70.0,1,other,Sikich India,Experienced Associate - ITGC,"Ahmedabad, Gujarat, India",ahmedabad,0,2,0,analyst,70.0,False,/home/runner/work/job_pipeline/job_pipeline/resumes/VedangTrivedi_Analyst.pdf,jobspy:linkedin,linkedin,https://in.linkedin.com/jobs/view/experienced-associate-itgc-at-sikich-india-4467374788,https://www.linkedin.com/jobs/view/4467374788
70.0,1,other,Kraft Heinz,"Senior Analyst, Transportation EU Logistics","Ahmedabad, Gujarat, India",ahmedabad,0,2,0,analyst,70.0,False,/home/runner/work/job_pipeline/job_pipeline/resumes/VedangTrivedi_Analyst.pdf,jobspy:linkedin,linkedin,https://www.linkedin.com/jobs/view/4468714814,https://www.linkedin.com/jobs/view/4468714814
70.0,1,other,RHC India,Yardi Administrator,"Ahmedabad, Gujarat, India",ahmedabad,0,2,0,analyst,70.0,False,/home/runner/work/job_pipeline/job_pipeline/resumes/VedangTrivedi_Analyst.pdf,jobspy:linkedin,linkedin,https://www.linkedin.com/jobs/view/4469903885,https://www.linkedin.com/jobs/view/4469903885
70.0,1,other,Tripearltech,Sr. NAV/BC Technical Consultant,"Ahmedabad, Gujarat, India",ahmedabad,0,2,0,analyst,70.0,False,/home/runner/work/job_pipeline/job_pipeline/resumes/VedangTrivedi_Analyst.pdf,jobspy:linkedin,linkedin,https://www.linkedin.com/jobs/view/4467384654,https://www.linkedin.com/jobs/view/4467384654
70.0,1,other,RHC India,Yardi Systems Administrator,"Ahmedabad, Gujarat, India",ahmedabad,0,2,0,analyst,70.0,False,/home/runner/work/job_pipeline/job_pipeline/resumes/VedangTrivedi_Analyst.pdf,jobspy:linkedin,linkedin,https://in.linkedin.com/jobs/view/yardi-systems-administrator-at-rhc-india-4469908504,https://www.linkedin.com/jobs/view/4469908504
70.0,1,other,Erekrut... Recruitment Made Easy,Marketing Specialist,"Ahmedabad, Gujarat, India",ahmedabad,0,2,0,analyst,70.0,False,/home/runner/work/job_pipeline/job_pipeline/resumes/VedangTrivedi_Analyst.pdf,jobspy:linkedin,linkedin,https://www.linkedin.com/jobs/view/4469942285,https://www.linkedin.com/jobs/view/4469942285
70.0,1,other,Kraft Heinz,Transportation HUB EU Analyst II,"Ahmedabad, Gujarat, India",ahmedabad,0,2,0,analyst,70.0,False,/home/runner/work/job_pipeline/job_pipeline/resumes/VedangTrivedi_Analyst.pdf,jobspy:linkedin,linkedin,https://www.linkedin.com/jobs/view/4467622540,https://www.linkedin.com/jobs/view/4467622540
70.0,1,other,The Premier Consultants ( Recruitment Company ),Generative AI Engineer,"Ahmedabad, Gujarat, India",ahmedabad,0,2,0,analyst,70.0,False,/home/runner/work/job_pipeline/job_pipeline/resumes/VedangTrivedi_Analyst.pdf,jobspy:linkedin,linkedin,https://www.linkedin.com/jobs/view/4469876878,https://www.linkedin.com/jobs/view/4469876878
70.0,1,other,Urbanfix,Senior Artificial Intelligence Engineer,"Ahmedabad, Gujarat, India",ahmedabad,0,2,0,analyst,70.0,False,/home/runner/work/job_pipeline/job_pipeline/resumes/VedangTrivedi_Analyst.pdf,jobspy:linkedin,linkedin,https://in.linkedin.com/jobs/view/senior-artificial-intelligence-engineer-at-urbanfix-4467381972,https://www.linkedin.com/jobs/view/4467381972
70.0,1,other,Milacron,Senior Automation Engineer,"Ahmedabad, Gujarat, India",ahmedabad,0,2,0,analyst,70.0,False,/home/runner/work/job_pipeline/job_pipeline/resumes/VedangTrivedi_Analyst.pdf,jobspy:linkedin,linkedin,https://www.linkedin.com/jobs/view/4467388587,https://www.linkedin.com/jobs/view/4467388587
70.0,1,other,The Premier Consultants ( Recruitment Company ),Quality Engineer,"Ahmedabad, Gujarat, India",ahmedabad,0,2,0,analyst,70.0,False,/home/runner/work/job_pipeline/job_pipeline/resumes/VedangTrivedi_Analyst.pdf,jobspy:linkedin,linkedin,https://www.linkedin.com/jobs/view/4469884723,https://www.linkedin.com/jobs/view/4469884723
70.0,1,other,Decklar,Quality Assurance Technical Lead,"Ahmedabad, Gujarat, India",ahmedabad,0,2,0,analyst,70.0,False,/home/runner/work/job_pipeline/job_pipeline/resumes/VedangTrivedi_Analyst.pdf,jobspy:linkedin,linkedin,https://www.linkedin.com/jobs/view/4467626298,https://www.linkedin.com/jobs/view/4467626298
90.0,0,analyst,Mantras2Success.com,SAP FICO Consultant,"Ahmedabad, Gujarat",ahmedabad,0,2,0,analyst,50.0,False,/home/runner/work/job_pipeline/job_pipeline/resumes/VedangTrivedi_Analyst.pdf,adzuna,company_site,https://www.adzuna.in/land/ad/5876870809?se=KPDw3Oi18RG8y8PiQeA5bQ&utm_medium=api&utm_source=93a24393&v=4BBFCC617DB03137850350FBAEAD68B408EF1504,https://www.adzuna.in/land/ad/5876870809?se=KPDw3Oi18RG8y8PiQeA5bQ&utm_medium=api&utm_source=93a24393&v=4BBFCC617DB03137850350FBAEAD68B408EF1504
90.0,0,analyst,Mantras2Success.com,SAP FICO Consultant,"Ahmedabad, Gujarat",ahmedabad,0,2,0,analyst,50.0,False,/home/runner/work/job_pipeline/job_pipeline/resumes/VedangTrivedi_Analyst.pdf,adzuna,company_site,https://www.adzuna.in/land/ad/5876870809?se=Mg-r4Oi18RG8y8PiQeA5bQ&utm_medium=api&utm_source=93a24393&v=4BBFCC617DB03137850350FBAEAD68B408EF1504,https://www.adzuna.in/land/ad/5876870809?se=Mg-r4Oi18RG8y8PiQeA5bQ&utm_medium=api&utm_source=93a24393&v=4BBFCC617DB03137850350FBAEAD68B408EF1504
90.0,0,analyst,S&P Global,Lead Data Analyst - Data Operations,"Ahmedabad, Gujarat, India",ahmedabad,0,2,0,analyst,70.0,False,/home/runner/work/job_pipeline/job_pipeline/resumes/VedangTrivedi_Analyst.pdf,jobspy:linkedin,linkedin,https://www.linkedin.com/jobs/view/4469899969,https://www.linkedin.com/jobs/view/4469899969
90.0,0,swe,Innovative Glance,MERN Stack Developer (with Next.js),"Ahmedabad, Gujarat, India",ahmedabad,0,2,0,swe,70.0,False,/home/runner/work/job_pipeline/job_pipeline/resumes/VedangTrivedi_SWE.pdf,jobspy:linkedin,linkedin,https://www.linkedin.com/jobs/view/4467375902,https://www.linkedin.com/jobs/view/4467375902
90.0,0,swe,Riseotech Pvt. Ltd.,Full Stack Developer,"Ahmedabad, Gujarat, India",ahmedabad,0,2,0,swe,70.0,False,/home/runner/work/job_pipeline/job_pipeline/resumes/VedangTrivedi_SWE.pdf,jobspy:linkedin,linkedin,https://www.linkedin.com/jobs/view/4462206184,https://www.linkedin.com/jobs/view/4462206184
90.0,0,swe,Zepcruit,Frontend Developer Test1,"Ahmedabad, Gujarat, India",ahmedabad,0,2,0,swe,70.0,False,/home/runner/work/job_pipeline/job_pipeline/resumes/VedangTrivedi_SWE.pdf,jobspy:linkedin,linkedin,https://www.linkedin.com/jobs/view/4469895102,https://www.linkedin.com/jobs/view/4469895102
50.0,0,analyst,Kyndryl,Business Analyst,"Bangalore, Karnataka",india_other,0,2,0,analyst,70.0,False,/home/runner/work/job_pipeline/job_pipeline/resumes/VedangTrivedi_Analyst.pdf,adzuna,company_site,https://www.adzuna.in/land/ad/5885765169?se=zMoo4Oi18RG8y8PiQeA5bQ&utm_medium=api&utm_source=93a24393&v=BEA6BC7277DB52E819F0825132E5AD7CB2CAFA61,https://www.adzuna.in/land/ad/5885765169?se=zMoo4Oi18RG8y8PiQeA5bQ&utm_medium=api&utm_source=93a24393&v=BEA6BC7277DB52E819F0825132E5AD7CB2CAFA61
50.0,0,analyst,Capco,Business Analyst,India,india_other,0,2,0,analyst,70.0,False,/home/runner/work/job_pipeline/job_pipeline/resumes/VedangTrivedi_Analyst.pdf,adzuna,company_site,https://www.adzuna.in/land/ad/5837139386?se=zMoo4Oi18RG8y8PiQeA5bQ&utm_medium=api&utm_source=93a24393&v=E3DCC2DBFE4E6A7A1CEDD56C704AE19E69B379A7,https://www.adzuna.in/land/ad/5837139386?se=zMoo4Oi18RG8y8PiQeA5bQ&utm_medium=api&utm_source=93a24393&v=E3DCC2DBFE4E6A7A1CEDD56C704AE19E69B379A7
50.0,0,analyst,RED Global,SAP Business Analyst,India,india_other,0,2,0,analyst,50.0,False,/home/runner/work/job_pipeline/job_pipeline/resumes/VedangTrivedi_Analyst.pdf,adzuna,company_site,https://www.adzuna.in/land/ad/5892333321?se=zMoo4Oi18RG8y8PiQeA5bQ&utm_medium=api&utm_source=93a24393&v=EDC4408E7D22B1902F63407C4FCA15E34F103A4E,https://www.adzuna.in/land/ad/5892333321?se=zMoo4Oi18RG8y8PiQeA5bQ&utm_medium=api&utm_source=93a24393&v=EDC4408E7D22B1902F63407C4FCA15E34F103A4E
50.0,0,analyst,StarZen,Sports-Business Analyst,India,india_other,0,2,0,analyst,100.0,False,/home/runner/work/job_pipeline/job_pipeline/resumes/VedangTrivedi_Analyst.pdf,adzuna,company_site,https://www.adzuna.in/land/ad/5871992655?se=zMoo4Oi18RG8y8PiQeA5bQ&utm_medium=api&utm_source=93a24393&v=9D3B9A190442498FA0A1BBA2AC58A1E8D45EC220,https://www.adzuna.in/land/ad/5871992655?se=zMoo4Oi18RG8y8PiQeA5bQ&utm_medium=api&utm_source=93a24393&v=9D3B9A190442498FA0A1BBA2AC58A1E8D45EC220
50.0,0,analyst,Thermo Fisher Scientific,IT Business Analyst,India,india_other,0,2,0,analyst,70.0,False,/home/runner/work/job_pipeline/job_pipeline/resumes/VedangTrivedi_Analyst.pdf,adzuna,company_site,https://www.adzuna.in/land/ad/5886486653?se=zMoo4Oi18RG8y8PiQeA5bQ&utm_medium=api&utm_source=93a24393&v=105A111F730B66B01AF39FA78E4C02DDD805C170,https://www.adzuna.in/land/ad/5886486653?se=zMoo4Oi18RG8y8PiQeA5bQ&utm_medium=api&utm_source=93a24393&v=105A111F730B66B01AF39FA78E4C02DDD805C170
50.0,0,analyst,Capco,Business Analyst - Liquidity,India,india_other,0,2,0,analyst,70.0,False,/home/runner/work/job_pipeline/job_pipeline/resumes/VedangTrivedi_Analyst.pdf,adzuna,company_site,https://www.adzuna.in/land/ad/5838614313?se=zMoo4Oi18RG8y8PiQeA5bQ&utm_medium=api&utm_source=93a24393&v=5D952B1C2165B4F64537AFBA8F777EC4BC45A071,https://www.adzuna.in/land/ad/5838614313?se=zMoo4Oi18RG8y8PiQeA5bQ&utm_medium=api&utm_source=93a24393&v=5D952B1C2165B4F64537AFBA8F777EC4BC45A071
50.0,0,analyst,TE Connectivity,BUSINESS ANALYST I,"Bangalore, Karnataka",india_other,0,2,0,analyst,100.0,False,/home/runner/work/job_pipeline/job_pipeline/resumes/VedangTrivedi_Analyst.pdf,adzuna,company_site,https://www.adzuna.in/land/ad/5890717544?se=zMoo4Oi18RG8y8PiQeA5bQ&utm_medium=api&utm_source=93a24393&v=CF1FE7C00C8D02C0A05B0A791E46CB38D64FD416,https://www.adzuna.in/land/ad/5890717544?se=zMoo4Oi18RG8y8PiQeA5bQ&utm_medium=api&utm_source=93a24393&v=CF1FE7C00C8D02C0A05B0A791E46CB38D64FD416
50.0,0,analyst,Standard Chartered Bank,Fraud Business Analyst,"Bangalore, Karnataka",india_other,0,2,0,analyst,70.0,False,/home/runner/work/job_pipeline/job_pipeline/resumes/VedangTrivedi_Analyst.pdf,adzuna,company_site,https://www.adzuna.in/land/ad/5837139257?se=zMoo4Oi18RG8y8PiQeA5bQ&utm_medium=api&utm_source=93a24393&v=02CC12DE4D5AF8FB8A9724A2C3D4B0F2F3217926,https://www.adzuna.in/land/ad/5837139257?se=zMoo4Oi18RG8y8PiQeA5bQ&utm_medium=api&utm_source=93a24393&v=02CC12DE4D5AF8FB8A9724A2C3D4B0F2F3217926
50.0,0,analyst,Capco,Business Analyst_Basel,India,india_other,0,2,0,analyst,70.0,False,/home/runner/work/job_pipeline/job_pipeline/resumes/VedangTrivedi_Analyst.pdf,adzuna,company_site,https://www.adzuna.in/land/ad/5837139692?se=zMoo4Oi18RG8y8PiQeA5bQ&utm_medium=api&utm_source=93a24393&v=F5E0A0664729AF9681D085F988CD8DAF99AE0327,https://www.adzuna.in/land/ad/5837139692?se=zMoo4Oi18RG8y8PiQeA5bQ&utm_medium=api&utm_source=93a24393&v=F5E0A0664729AF9681D085F988CD8DAF99AE0327
50.0,0,analyst,Thermo Fisher Scientific,Business Analyst III,"Bangalore, Karnataka",india_other,0,2,0,analyst,,,,adzuna,,,https://www.adzuna.in/land/ad/5886487593?se=zMoo4Oi18RG8y8PiQeA5bQ&utm_medium=api&utm_source=93a24393&v=1C91D9FE6B4B0C21F48EE352F4A7F3A6C43F046D
50.0,0,analyst,Capco,Finance Change Business Analyst,India,india_other,0,2,0,analyst,,,,adzuna,,,https://www.adzuna.in/land/ad/5888968494?se=zMoo4Oi18RG8y8PiQeA5bQ&utm_medium=api&utm_source=93a24393&v=B070EBDA3CE22A68F69C923FCE1B946890CD4D0D
50.0,0,analyst,Tata Consultancy Services,Oracle CPQ Business Analyst,"Bangalore, Karnataka",india_other,0,2,0,analyst,,,,adzuna,,,https://www.adzuna.in/land/ad/5870527366?se=zMoo4Oi18RG8y8PiQeA5bQ&utm_medium=api&utm_source=93a24393&v=21272A9ABB27141DBBCDF1F7FDF3CBA274CAD8C4
50.0,0,analyst,Standard Chartered Bank,"Business Analyst, Subledger Change","Chennai, Tamil Nadu",india_other,0,2,0,analyst,,,,adzuna,,,https://www.adzuna.in/land/ad/5840277311?se=zMoo4Oi18RG8y8PiQeA5bQ&utm_medium=api&utm_source=93a24393&v=7820AD10C96769A4B6AB59A0CD613D907B30EBF2
50.0,0,analyst,Tata Consultancy Services,Oracle CPQ Business Analyst,"Bangalore, Karnataka",india_other,0,2,0,analyst,,,,adzuna,,,https://www.adzuna.in/land/ad/5864434043?se=zMoo4Oi18RG8y8PiQeA5bQ&utm_medium=api&utm_source=93a24393&v=CCCBA8FF6CB526B6EA64927C659CD26772C01E4B
50.0,0,analyst,System One,Business Analyst - ITGC Audit & Compliance,India,india_other,0,2,0,analyst,,,,adzuna,,,https://www.adzuna.in/land/ad/5882593724?se=zMoo4Oi18RG8y8PiQeA5bQ&utm_medium=api&utm_source=93a24393&v=5E83897FDBAFAE201EB7C4F1DA6859EC165892B1
50.0,0,analyst,Capco,Business Analyst - Payments and Digital Journeys,India,india_other,0,2,0,analyst,,,,adzuna,,,https://www.adzuna.in/land/ad/5875905530?se=zMoo4Oi18RG8y8PiQeA5bQ&utm_medium=api&utm_source=93a24393&v=F078ADE6AB5A9252B617DC27910ACC8BB2169C79
50.0,0,analyst,Tata Consultancy Services,Oracle CPQ Business Analyst (Functional),"Mumbai, Maharashtra",india_other,0,2,0,analyst,,,,adzuna,,,https://www.adzuna.in/land/ad/5864437931?se=zMoo4Oi18RG8y8PiQeA5bQ&utm_medium=api&utm_source=93a24393&v=4530AD2F17DBE140865D0B28A0996DCC494D1BBC
50.0,0,analyst,Capco,Business Analyst - Custody & Trade Processing,"Bangalore, Karnataka",india_other,0,2,0,analyst,,,,adzuna,,,https://www.adzuna.in/land/ad/5837139464?se=zMoo4Oi18RG8y8PiQeA5bQ&utm_medium=api&utm_source=93a24393&v=9B873E0CCC9FF124D27EC6C97E233569129CE6C0
50.0,0,analyst,Tata Consultancy Services,Oracle CPQ Business Analyst (Functional),"Hyderabad, Telangana",india_other,0,2,0,analyst,,,,adzuna,,,https://www.adzuna.in/land/ad/5864422325?se=zMoo4Oi18RG8y8PiQeA5bQ&utm_medium=api&utm_source=93a24393&v=5B296342D9397DD6B9C3E9D0C2E1A207BFEDF09C
50.0,0,analyst,RX Global,Product Owner/Business Analyst (Hybrid),"Chennai, Tamil Nadu",india_other,0,2,0,analyst,,,,adzuna,,,https://www.adzuna.in/land/ad/5881877316?se=zMoo4Oi18RG8y8PiQeA5bQ&utm_medium=api&utm_source=93a24393&v=A106C84B0619408D87041F284197EC1E1E385693
50.0,0,analyst,Capco,Nostro Risk Reporting Business Analyst,"Chennai, Tamil Nadu",india_other,0,2,0,analyst,,,,adzuna,,,https://www.adzuna.in/land/ad/5837139548?se=zMoo4Oi18RG8y8PiQeA5bQ&utm_medium=api&utm_source=93a24393&v=FE0B40EBBB5BC83F91C643296839DDB9E52E3E17
50.0,0,analyst,Moody's,Asst Dir-Business Analyst-Cont,India,india_other,0,2,0,analyst,,,,adzuna,,,https://www.adzuna.in/land/ad/5846723422?se=zMoo4Oi18RG8y8PiQeA5bQ&utm_medium=api&utm_source=93a24393&v=5A36BCC036C4D70838C67674AB9CF925402DAEEF
50.0,0,analyst,Capco,Business Analyst – Cash Management & Intraday Liquidity,India,india_other,0,2,0,analyst,,,,adzuna,,,https://www.adzuna.in/land/ad/5837139481?se=zMoo4Oi18RG8y8PiQeA5bQ&utm_medium=api&utm_source=93a24393&v=9164B7D4E7E10EA6F7B9DAEA6492B89AEE051E14
50.0,0,analyst,Tesslogs IT Solutions,Business Analyst (Enterprise Cyber Security Resilience ),"Bangalore, Karnataka",india_other,0,2,0,analyst,,,,adzuna,,,https://www.adzuna.in/land/ad/5879668991?se=zMoo4Oi18RG8y8PiQeA5bQ&utm_medium=api&utm_source=93a24393&v=515DC1E82F65E00627C9042936058E5B7EB0F35D
50.0,0,analyst,Capco,Business Analyst-Third Party Risk Management,"Bangalore, Karnataka",india_other,0,2,0,analyst,,,,adzuna,,,https://www.adzuna.in/land/ad/5837139914?se=zMoo4Oi18RG8y8PiQeA5bQ&utm_medium=api&utm_source=93a24393&v=D0881E74DD6EF225270AA28AF3565E757E8267A3
50.0,0,analyst,Reckitt,"IT&D Business Analyst, SAP Pricing","Hyderabad, Telangana",india_other,0,2,0,analyst,,,,adzuna,,,https://www.adzuna.in/land/ad/5865064905?se=zMoo4Oi18RG8y8PiQeA5bQ&utm_medium=api&utm_source=93a24393&v=D0FE65CC5E0B08A5A98B2FC55FB898755A0A4B92
50.0,0,analyst,SkillsCapital,Business Analyst (Fully Remote) – Top US MNC (Enterprise Software),India,india_other,0,2,0,analyst,,,,adzuna,,,https://www.adzuna.in/land/ad/5883564043?se=zMoo4Oi18RG8y8PiQeA5bQ&utm_medium=api&utm_source=93a24393&v=ECF09730D1C9BCC6FB577E0DCC5B7ECCA4DC9791
50.0,0,analyst,Deutsche Bank,"IT Business Analyst/Functional Analyst - Real Estate Funds Platform, AVP","Bangalore, Karnataka",india_other,0,2,0,analyst,,,,adzuna,,,https://www.adzuna.in/land/ad/5890717811?se=Mg-r4Oi18RG8y8PiQeA5bQ&utm_medium=api&utm_source=93a24393&v=1E3376EE3F170BE90F8ED131806A2B924A305D64
50.0,0,analyst,Capco,BA Market Risk,India,india_other,0,2,0,analyst,,,,adzuna,,,https://www.adzuna.in/land/ad/5837139638?se=Mg-r4Oi18RG8y8PiQeA5bQ&utm_medium=api&utm_source=93a24393&v=9C83D61A92EF4F91795C01C5C143B5045C6EC5C0
50.0,0,analyst,Capco,Corporate Actions,India,india_other,0,2,0,analyst,,,,adzuna,,,https://www.adzuna.in/land/ad/5837139460?se=Mg-r4Oi18RG8y8PiQeA5bQ&utm_medium=api&utm_source=93a24393&v=F9D75DE94F8D7E4253DA5E528CC0F4F76B63B107
50.0,0,analyst,Getronics,Servicenow BA,"Bangalore, Karnataka",india_other,0,2,0,analyst,,,,adzuna,,,https://www.adzuna.in/land/ad/5884160183?se=Mg-r4Oi18RG8y8PiQeA5bQ&utm_medium=api&utm_source=93a24393&v=8CE8090ACA2ACF3832C8E548212314A6ADA1D1EF
50.0,0,analyst,Talent500,Head Customer Success [T500-29223],"Mumbai, Maharashtra",india_other,0,2,0,analyst,,,,adzuna,,,https://www.adzuna.in/land/ad/5876872322?se=Mg-r4Oi18RG8y8PiQeA5bQ&utm_medium=api&utm_source=93a24393&v=F12D368D728001490CE6B862B77E18AB7B91627F
50.0,0,analyst,Capco,Liquidity - Design Analyst,India,india_other,0,2,0,analyst,,,,adzuna,,,https://www.adzuna.in/land/ad/5837139625?se=Mg-r4Oi18RG8y8PiQeA5bQ&utm_medium=api&utm_source=93a24393&v=4512448BB1CAA607C8FADF9953897FB2699D9547
50.0,0,analyst,SPIRO,Strategy Analyst,India,india_other,0,2,0,analyst,,,,adzuna,,,https://www.adzuna.in/land/ad/5880064467?se=Mg-r4Oi18RG8y8PiQeA5bQ&utm_medium=api&utm_source=93a24393&v=1E2E35CDC2BFB8218D9C3627CAE1ECA21A74FF56
50.0,0,analyst,Blue Spire Inc,Calypso BA,"Hyderabad, Telangana",india_other,0,2,0,analyst,,,,adzuna,,,https://www.adzuna.in/land/ad/5857213368?se=Mg-r4Oi18RG8y8PiQeA5bQ&utm_medium=api&utm_source=93a24393&v=AABD46C8549593FFEA8E982018B432D115904041
50.0,0,analyst,Thakral One,Functional Product Analyst (AA) - India,India,india_other,0,2,0,analyst,,,,adzuna,,,https://www.adzuna.in/land/ad/5864438745?se=Mg-r4Oi18RG8y8PiQeA5bQ&utm_medium=api&utm_source=93a24393&v=E8101848FFAF6D3CC16F717117F96F7F9F74CF6B
50.0,0,analyst,Anand Rathi Share and Stock Brokers Ltd,MIS Executive,"Mumbai, Maharashtra",india_other,0,2,0,analyst,,,,adzuna,,,https://www.adzuna.in/land/ad/5891690213?se=Mg-r4Oi18RG8y8PiQeA5bQ&utm_medium=api&utm_source=93a24393&v=C04289C50A9DAAE18AE976E77343D5F56A26150E
50.0,0,analyst,Stratus,Guidewire CC Configuration Developer- Immediate Joiners,India,india_other,0,2,0,analyst,,,,adzuna,,,https://www.adzuna.in/land/ad/5867035828?se=Mg-r4Oi18RG8y8PiQeA5bQ&utm_medium=api&utm_source=93a24393&v=89189B197D9DC6187A3562B04CF0E8A292CF46C0
50.0,0,analyst,Insight Global,Oracle GTM Consultant,"Bangalore, Karnataka",india_other,0,2,0,analyst,,,,adzuna,,,https://www.adzuna.in/land/ad/5886098783?se=Mg-r4Oi18RG8y8PiQeA5bQ&utm_medium=api&utm_source=93a24393&v=B0098985366EF3BCA98D2E9E598A19684578EEE9
50.0,0,analyst,Capco,BA -Capital Market - Bangalore,"Bangalore, Karnataka",india_other,0,2,0,analyst,,,,adzuna,,,https://www.adzuna.in/land/ad/5837139372?se=Mg-r4Oi18RG8y8PiQeA5bQ&utm_medium=api&utm_source=93a24393&v=6AEF408EF496944EC4C39A07105E9A4A40175640
50.0,0,analyst,Capco,PM/BA -Capital Market - Mumbai,"Mumbai, Maharashtra",india_other,0,2,0,analyst,,,,adzuna,,,https://www.adzuna.in/land/ad/5888968492?se=Mg-r4Oi18RG8y8PiQeA5bQ&utm_medium=api&utm_source=93a24393&v=6BE2A09A336BEF49BCE9280386C1F79843562065
50.0,0,analyst,Ignisov Consulting Services,Data Analyst,"Bangalore, Karnataka",india_other,0,2,0,analyst,,,,adzuna,,,https://www.adzuna.in/land/ad/5876869978?se=Mg-r4Oi18RG8y8PiQeA5bQ&utm_medium=api&utm_source=93a24393&v=072D1CE1CC72D0FC85E89D98E0B5C45236CC78D8
